0.0036861107219011,0.0033068489283323,0.0034888279624283,0.003805443411693,0.0038147571031004,0.00365359056741,0.0035273362882435,0.0036345880944282,0.0037511431146413,0.0035550128668547,0.0033396170474589,0.003217886434868,0.003281636396423,0.0035946420393884,0.0037517936434597,0.0043553118593991
0.0039043817669153,0.0037235543131828,0.004349275957793,0.0046508135274053,0.0042435890063643,0.0036525942850858,0.0032697645947337,0.0032225651666522,0.0031967537943274,0.0032123532146215,0.0032597037497908,0.0033722808584571,0.0036133085377514,0.0037685665301979,0.0034933551214635,0.003798104589805
0.0038407184183598,0.0035975503269583,0.0039330869913101,0.0041787256486714,0.0040355054661632,0.0037863594479859,0.0033583450131118,0.0031998890917748,0.0031786733306944,0.0031572750303894,0.0031132225412875,0.0031247285660356,0.003321714932099,0.0035524999257177,0.0033610763493925,0.0037619573995471
0.0038353106938303,0.003675454761833,0.0038272917736322,0.0038656375836581,0.0035908850841224,0.0033638086169958,0.0032129583414644,0.0031461855396628,0.0031628406140953,0.003169426927343,0.0031543665099889,0.0030785957351327,0.0031673579942435,0.0034292945638299,0.0033645692747086,0.0039673973806202
0.0036331072915345,0.0036228725221008,0.0038573408965021,0.0038729710504413,0.0035581446718425,0.0033532574307173,0.0032437979243696,0.0031898093875498,0.0032495583873242,0.0032200431451201,0.0031971244607121,0.0030840786639601,0.0034006577916443,0.0042848330922425,0.0042925640009344,0.0048885745927691
0.0036267153918743,0.003633149433881,0.0045699756592512,0.0050429804250598,0.0044694249518216,0.0040190103463829,0.0037921629846096,0.0035348827950656,0.0035032241139561,0.0034257723018527,0.003367132274434,0.0032319847960025,0.004004658665508,0.0054713976569474,0.0055591873824596,0.0056353490799665
0.0042320820502937,0.0040988414548337,0.0050203702412546,0.0056023839861155,0.0054808654822409,0.0050637857057154,0.0043083955533803,0.003651317441836,0.003471149597317,0.0034282372798771,0.0033721947111189,0.0032086777500808,0.0037781919818372,0.0051804007962346,0.0057147080078721,0.0059830104000866
0.0051134112291038,0.0045084413141012,0.00496790651232,0.0050579877570271,0.0049918140284717,0.0046517560258508,0.0039826538413763,0.0035360748879611,0.0034818679559976,0.0034042487386614,0.0033256898168474,0.003129422198981,0.0033465777523816,0.0038335472345352,0.0048155728727579,0.0057875858619809
0.0048474799841642,0.0038089822046459,0.0041978843510151,0.0042875008657575,0.0044665015302598,0.0042348285205662,0.0037698054220527,0.0035934767220169,0.0037581555079669,0.0037272409535944,0.0035893104504794,0.0032220736611634,0.003046621568501,0.0030444175936282,0.0033588842488825,0.0045019784010947
0.0045400080271065,0.0036568827927113,0.003991034347564,0.0040851072408259,0.0041633606888354,0.003862532088533,0.0035232880618423,0.0035442002117634,0.0038724485784769,0.0039941882714629,0.0039894725196064,0.0036015633959323,0.0031659691594541,0.0029295980930328,0.0030857522506267,0.0039144498296082
0.0051002516411245,0.004495988599956,0.0046439454890788,0.0043246243149042,0.0041364962235093,0.0038307213690132,0.0037649502046406,0.0040871328674257,0.004784821998328,0.004795515909791,0.0044783432967961,0.0039231535047293,0.0034323811996728,0.0031937409657985,0.0033045446034521,0.004303318914026
0.0053791394457221,0.0049441810697317,0.0047810710966587,0.0044301189482212,0.0043242145329714,0.0041783736087382,0.0043110339902341,0.0048830062150955,0.0056947865523398,0.0057974173687398,0.0049537201412022,0.0041725100018084,0.0035784468054771,0.0034794472157955,0.0035562294069678,0.0048077837564051
0.0052146404050291,0.0045098513364792,0.0041544921696186,0.003917989321053,0.0038888326380402,0.0038808970712125,0.0039370092563331,0.0042088781483471,0.0047054328024387,0.0048164264298975,0.004398797173053,0.0039240554906428,0.0035979917738587,0.0035680336877704,0.0036833896301687,0.0046391719952226
0.0051925219595432,0.0044770771637559,0.0038602189160883,0.0036117418203503,0.0036950714420527,0.0039256997406483,0.0039085443131626,0.0036433832719922,0.0035661428701133,0.0036284867674112,0.0036075338721275,0.0035661302972585,0.0035677209962159,0.0036818613298237,0.0037811596412212,0.0045046014711261
0.0047990106977522,0.0038911865558475,0.0034424825571477,0.0032737832516432,0.0032984388526529,0.0035456556361169,0.0035854456946254,0.0033243203070015,0.0031421424355358,0.0031401007436216,0.0032498750369996,0.0035141138359904,0.003583766752854,0.0035303814802319,0.0034506919328123,0.0038566566072404
0.005226681008935,0.0044362782500684,0.0038084140978754,0.0034089803230017,0.0033130110241473,0.00334542687051,0.0033388410229236,0.0032240685541183,0.0032857139594853,0.003507416928187,0.0040164645761251,0.0044193021021783,0.0040578888729215,0.0036238618195057,0.003434238024056,0.0040420950390399
